Date,Year,Country,Precip_mm,Temp_K,SoilMoisture,Evaporation,NDVI,SPI_1,SPI_3,SPI_6,SPI_12,ONI_DJF,ONI_JFM,ONI_FMA,ONI_MAM,ONI_AMJ,ONI_MJJ,ONI_JJA,ONI_JAS,ONI_ASO,ONI_SON,ONI_OND,ONI_NDJ
01/08/2011,2011,Kenya,39.87857168,297.0947067,0.165305225,-0.001126135,0.306683832,0.004152032,0.964108437,-1.055813065,-1.935017956,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/08/2011,2011,Uganda,156.6389428,294.5615483,0.330426426,-0.003526497,0.589611865,1.438591695,1.402842594,0.594950786,0.03593461,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/08/2011,2011,Somalia,10.96010212,300.6716489,0.069083429,-0.000284308,0.195760788,0.809884228,0.395089081,-1.080552011,-2.137120945,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/08/2011,2011,Ethiopia,144.741083,295.6395119,0.272735782,-0.001998482,0.452890457,0.537444786,0.316145158,-0.455894331,-1.43044039,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/09/2011,2011,Uganda,145.9822156,294.69186,0.33649425,-0.003701266,0.585851891,1.537929452,1.467985382,0.792126773,0.253147945,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/09/2011,2011,Somalia,13.01763113,301.0487494,0.069807344,-0.000315897,0.187339774,-0.278166271,0.574091171,-1.025198709,-2.131642889,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/09/2011,2011,Ethiopia,98.8933857,296.2992824,0.261353675,-0.002023315,0.47845922,0.318636844,0.358559684,-0.073862808,-1.212420186,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/09/2011,2011,Kenya,28.86109906,297.8865158,0.161988862,-0.001257054,0.303008853,1.478743188,1.100122969,-1.09445162,-1.772916294,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/10/2011,2011,Somalia,106.4733241,298.8845434,0.158919635,-0.001563336,0.281214055,1.21931803,1.325090343,1.600669993,-0.346793763,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/10/2011,2011,Kenya,103.0697026,297.3904575,0.223308465,-0.00206217,0.384471112,1.384877073,1.646987613,1.086205293,-1.168570753,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/10/2011,2011,Uganda,166.808857,294.9897114,0.324101917,-0.00363939,0.604153119,0.847883204,1.760212082,0.082430552,0.336560757,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/10/2011,2011,Ethiopia,66.26228938,295.4410094,0.255005766,-0.002407007,0.482963113,-0.519853082,0.002835481,0.413899004,-0.947746146,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/11/2011,2011,Uganda,175.5785731,294.5974861,0.341193277,-0.003579122,0.593178455,1.416353411,1.385045678,1.757748045,0.761762527,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/11/2011,2011,Kenya,184.7752441,296.3784229,0.313399262,-0.003078077,0.491220937,1.510765634,1.561437875,1.593968044,0.011901434,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/11/2011,2011,Somalia,61.23710415,298.2622122,0.178233692,-0.001956266,0.321506317,1.003726068,1.53742135,1.181708979,0.532431654,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/11/2011,2011,Ethiopia,69.52610069,294.7289194,0.264952536,-0.002265591,0.456318696,1.418481095,0.603593576,0.626829206,-0.19641096,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/12/2011,2011,Uganda,48.21486412,295.6611224,0.278386271,-0.00346599,0.573568766,-0.685913793,0.825011203,1.405561133,0.842198981,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/12/2011,2011,Kenya,50.83652916,297.4597553,0.23189836,-0.002864401,0.552792436,-0.022928667,1.256748336,1.381928701,0.288906433,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/12/2011,2011,Somalia,11.24696124,297.7850679,0.097245495,-0.001035348,0.309124148,1.117811739,1.22753163,1.226436736,0.67496706,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/12/2011,2011,Ethiopia,8.413914594,294.9178074,0.179369314,-0.001444468,0.405064037,0.384000119,0.498457677,0.789249606,-0.101771912,-1.4,-1.2,-0.9,-0.7,-0.6,-0.4,-0.5,-0.6,-0.8,-1,-1.1,-1
01/01/2012,2012,Uganda,12.38760768,297.8244865,0.172254088,-0.002875887,0.474751005,-1.695095531,0.268254215,1.130933911,0.725547941,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/01/2012,2012,Somalia,0.185150719,297.8774541,0.066087176,-0.000412409,0.256124723,-2.10794613,0.961169714,1.160961976,0.678178735,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/01/2012,2012,Ethiopia,4.407916786,296.0411868,0.145778625,-0.000840416,0.327221268,-1.953705784,1.057215074,0.559552102,-0.085666043,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/01/2012,2012,Kenya,5.154259354,299.1946653,0.125736357,-0.001366495,0.413074601,-1.052456696,0.822628932,1.158120885,0.33642824,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/02/2012,2012,Uganda,36.16598491,298.1378168,0.176562418,-0.002504778,0.367762783,-0.145901051,-1.438903398,0.75940325,0.82370069,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/02/2012,2012,Somalia,0.414036803,298.4914563,0.064049204,-0.000272106,0.212924497,0.268161026,0.489786928,1.139736535,0.678592457,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/02/2012,2012,Kenya,11.07893715,299.8191182,0.12130056,-0.000989529,0.319075909,-0.56576435,-0.540933368,1.004032067,0.299043066,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/02/2012,2012,Ethiopia,4.955567923,297.1818905,0.141704123,-0.000678154,0.269506998,-1.747378264,-2.291721103,0.266895139,-0.076088567,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/03/2012,2012,Ethiopia,22.5539316,298.2821999,0.152126967,-0.000752717,0.250839491,-0.991468468,-1.52763007,-0.202360736,-0.217907411,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/03/2012,2012,Kenya,24.90518148,300.1827792,0.133004682,-0.001109979,0.292294814,-1.241577359,-2.276399305,0.644726127,0.102485437,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/03/2012,2012,Somalia,3.994671132,299.6915006,0.062142527,-0.000200606,0.191760297,-0.956614662,-1.365120246,1.042221567,0.710338024,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/03/2012,2012,Uganda,65.77481732,298.5703197,0.187235303,-0.002542434,0.386721251,-2.508937798,-1.927890514,-0.051482577,0.50701634,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/04/2012,2012,Ethiopia,95.94648667,297.4157737,0.24227301,-0.001964266,0.32325057,0.167326715,-0.628252538,0.059130171,0.50174149,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/04/2012,2012,Uganda,218.6806954,295.8131131,0.299261952,-0.00320396,0.510800289,1.477266134,0.372644828,0.250863039,1.057496309,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/04/2012,2012,Kenya,148.9664057,298.9141363,0.190474789,-0.001736175,0.358505245,0.554819993,-0.107296832,0.380915564,0.646939284,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/04/2012,2012,Somalia,62.59379345,300.570415,0.103631387,-0.001064018,0.22407619,-0.042630434,-0.095227364,0.39474168,0.975829461,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/05/2012,2012,Somalia,69.49739158,300.2367795,0.146460027,-0.00192966,0.28813249,0.777595873,0.206016135,0.240870512,0.950119978,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/05/2012,2012,Uganda,187.11627,294.9755678,0.338067347,-0.003627254,0.636517873,1.3878859,1.145829183,0.142354322,1.570665775,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/05/2012,2012,Ethiopia,93.23115457,297.1326479,0.262778277,-0.002309428,0.385266875,-0.192715623,-0.496134836,-0.897661461,0.46465802,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/05/2012,2012,Kenya,85.46849463,298.0140748,0.213870408,-0.002103945,0.427196724,0.955779629,0.211398814,-0.267568922,0.798780609,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/06/2012,2012,Kenya,30.01869031,297.4212264,0.163346732,-0.001254744,0.362566704,0.480577432,0.730357342,-0.066211556,0.794253739,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/06/2012,2012,Ethiopia,81.03118394,296.7155846,0.231072711,-0.00159062,0.371613035,0.1059284,-0.084933734,-0.659780023,0.181070716,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/06/2012,2012,Uganda,108.8649237,294.7598936,0.321803814,-0.003472798,0.616140184,0.761765425,1.752817537,0.78196716,1.402794574,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/06/2012,2012,Somalia,10.52093231,300.7199724,0.073263287,-0.000422262,0.23737817,-0.046513053,0.436254012,0.18074509,0.957304193,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/07/2012,2012,Ethiopia,150.2648797,295.5386746,0.266198778,-0.001741082,0.406822949,1.364374419,0.543831477,0.083502063,0.445023128,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/07/2012,2012,Uganda,113.7994747,294.5308924,0.317331352,-0.003300425,0.57597993,0.985710665,0.929212305,1.273862165,1.551474846,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/07/2012,2012,Somalia,11.12535708,300.1967041,0.067181679,-0.000239652,0.214847416,-0.075440998,0.670425401,0.18343038,0.913877666,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/07/2012,2012,Kenya,32.67090735,296.5689255,0.170643832,-0.0011671,0.344851142,0.701868268,0.964602587,0.165763967,0.793379303,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/08/2012,2012,Uganda,135.4184329,294.575245,0.330613291,-0.003574113,0.588502254,0.622348472,1.094360539,1.440522602,1.364482962,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/08/2012,2012,Somalia,9.836690034,300.8112369,0.066803666,-0.000250043,0.205738331,0.347896373,-0.096898337,0.203057629,0.893088839,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/08/2012,2012,Ethiopia,151.204984,295.9116172,0.268093832,-0.00191256,0.467094471,0.963669717,1.170435375,0.280896639,0.372750884,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/08/2012,2012,Kenya,32.93545425,296.8989935,0.172998254,-0.00134026,0.336413555,-0.001109697,0.665098639,0.298012347,0.763601291,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/09/2012,2012,Uganda,134.0075557,294.9065311,0.330629949,-0.003910591,0.585919022,0.834408435,0.972867254,2.200033729,1.19259769,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/09/2012,2012,Ethiopia,104.3538595,296.279063,0.261693001,-0.002045016,0.480387021,0.711412214,1.347699391,0.783066634,0.431518961,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/09/2012,2012,Somalia,15.03835445,301.0186601,0.068680107,-0.000335426,0.202133109,0.296620822,0.219080824,0.460008178,0.926921625,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/09/2012,2012,Kenya,29.70800404,297.7962759,0.155714458,-0.001242042,0.313497374,1.558966987,0.856348553,0.867806089,0.768627947,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/10/2012,2012,Somalia,76.51057647,298.7319155,0.158698241,-0.001679109,0.300774898,0.662989372,0.627651921,0.882721792,0.787255817,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/10/2012,2012,Kenya,68.38753448,297.9118527,0.194632687,-0.001950677,0.368739127,0.568568225,0.707150033,0.995477625,0.663574646,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/10/2012,2012,Ethiopia,61.56019501,295.4547752,0.256626828,-0.002478236,0.467815048,-0.743478755,0.204457761,0.33819813,0.259629387,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/10/2012,2012,Uganda,183.8330118,295.4214732,0.315213415,-0.003846185,0.581055269,1.28676274,1.438288388,0.091429786,1.358177724,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/11/2012,2012,Somalia,26.5010721,298.4270376,0.133165711,-0.001682252,0.324073594,-0.018772156,0.878124407,0.288508738,0.265543584,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/11/2012,2012,Kenya,95.25095364,297.6868855,0.234661436,-0.00253329,0.426404383,0.616567815,0.259133836,0.374055411,-0.140259633,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/11/2012,2012,Uganda,126.8524996,295.1805311,0.323540372,-0.003674025,0.602388791,0.31685723,0.957539876,1.193658751,0.722720035,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/11/2012,2012,Ethiopia,37.40124023,295.2407116,0.235001945,-0.002133802,0.439899616,0.55786159,-0.059105121,0.545820964,-0.175597022,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/12/2012,2012,Uganda,105.7756814,295.6491354,0.275517753,-0.003321779,0.560528289,1.314924415,1.116179498,1.380152173,1.451352793,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/12/2012,2012,Kenya,78.73497018,297.8427939,0.219323116,-0.002358521,0.425715011,0.69976535,0.33734817,0.469932638,0.226343509,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/12/2012,2012,Somalia,11.56475362,298.4389081,0.097817794,-0.001036795,0.286457963,1.149023311,0.327688751,0.344161449,0.308901768,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/12/2012,2012,Ethiopia,10.81915788,295.7232082,0.173290786,-0.001265636,0.384958253,0.700343162,-0.343125374,0.768457809,-0.047790912,-0.9,-0.7,-0.6,-0.5,-0.3,0,0.2,0.4,0.4,0.3,0.1,-0.2
01/01/2013,2013,Uganda,36.79105939,297.240905,0.226894629,-0.003107682,0.523305788,0.07685587,0.820790141,1.290159164,1.516290276,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/01/2013,2013,Ethiopia,10.04200932,296.4111819,0.160791122,-0.000981298,0.318896128,0.601438049,0.402609036,0.243914682,0.07838838,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/01/2013,2013,Kenya,18.22471816,299.0682795,0.170417355,-0.001749481,0.391018215,0.71906374,0.200511642,0.375200925,0.40054581,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/01/2013,2013,Somalia,0.368711675,298.3513651,0.070548683,-0.000397499,0.237344509,0.123485241,-0.130138901,0.331769414,0.328402787,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/02/2013,2013,Kenya,8.861869496,299.9289099,0.139191778,-0.001164925,0.325617131,-0.92379634,0.382702866,0.255666731,0.393640286,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/02/2013,2013,Somalia,0.230946846,298.9195453,0.063913593,-0.000173748,0.204979952,-0.325460892,0.526191668,0.31764106,0.322572002,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/02/2013,2013,Uganda,30.01234814,297.8839336,0.213393809,-0.00299444,0.467103384,-0.618831508,0.668904086,1.113470791,1.377775644,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/02/2013,2013,Ethiopia,7.506395517,297.5620803,0.148663354,-0.000753814,0.278196069,-0.759760488,-0.257504901,-0.201228391,0.161567138,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/03/2013,2013,Ethiopia,60.27009996,297.6854563,0.216175577,-0.001533715,0.300393157,1.050988116,0.721694272,0.025207765,0.623724791,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/03/2013,2013,Somalia,38.23531818,299.9765767,0.102464208,-0.000897532,0.209596348,2.564433571,2.634435282,0.65747005,0.80387459,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/03/2013,2013,Uganda,133.7718172,297.0024268,0.257743139,-0.002954637,0.478204927,0.932522936,0.443803866,1.15957693,1.812986046,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/03/2013,2013,Kenya,108.1527677,299.4737848,0.182596855,-0.00180218,0.324690178,1.326803724,0.895636415,0.628024795,0.89078398,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/04/2013,2013,Ethiopia,110.3149432,297.227816,0.285320046,-0.002426149,0.389464332,0.763537363,0.875110934,0.669990181,0.780939327,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/04/2013,2013,Uganda,169.1642239,295.6351528,0.337390738,-0.00372971,0.59861943,0.114784732,0.559130613,0.792668436,1.401666177,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/04/2013,2013,Kenya,176.6131505,297.9030648,0.285183947,-0.003105802,0.483006551,0.963776143,1.109503128,0.810081234,0.934100936,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/04/2013,2013,Somalia,104.246583,299.6900221,0.214606106,-0.002622121,0.328284695,1.623345453,1.61810929,1.071658524,1.095512699,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/05/2013,2013,Kenya,53.15334396,297.6404272,0.206918047,-0.002221782,0.446165777,-0.67106597,1.00597504,0.896449088,0.734374885,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/05/2013,2013,Uganda,106.8558216,295.4731559,0.30449427,-0.003742119,0.629032293,-1.054228813,0.497709253,0.374936248,1.415406529,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/05/2013,2013,Somalia,44.57234018,300.6888349,0.129504757,-0.001646656,0.319238923,-0.785010317,1.475393975,1.423733522,0.809193503,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/05/2013,2013,Ethiopia,94.1573464,297.2538166,0.254120695,-0.002247711,0.397325733,-0.148956386,0.804925837,0.603852449,0.974667677,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/06/2013,2013,Kenya,24.69215344,296.9405505,0.159098738,-0.001315454,0.363713563,-0.241302373,0.595506066,0.803280784,0.706778853,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/06/2013,2013,Somalia,7.94338657,300.2678329,0.071078062,-0.00045357,0.249614732,-1.830899296,0.941851193,1.374256996,0.779489292,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/06/2013,2013,Ethiopia,77.68128085,296.3495066,0.236490705,-0.001633154,0.367956406,-0.220377779,0.270086477,0.678513211,0.749425597,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/06/2013,2013,Uganda,77.32005196,295.4908653,0.259127814,-0.00332823,0.563461609,-0.557019876,-0.847389261,-0.381446877,0.957448082,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/07/2013,2013,Uganda,93.15962798,295.1752319,0.261546527,-0.003104335,0.536479369,0.327881463,-0.42554503,-0.326612295,0.779665711,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/07/2013,2013,Somalia,13.13942341,299.5964995,0.069172801,-0.000356415,0.223408282,0.767248953,-0.894521439,1.386956682,0.792222966,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/07/2013,2013,Ethiopia,146.7336116,295.0976792,0.266445672,-0.001783061,0.402742103,1.131241098,0.344407708,0.367634452,0.682206188,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/07/2013,2013,Kenya,28.66112158,296.3763662,0.160550125,-0.001242067,0.335558442,0.197108901,-0.591611731,0.844818427,0.684008071,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/08/2013,2013,Somalia,7.961723351,300.0410197,0.068846617,-0.000338541,0.216751087,-0.6003117,-0.578110459,1.345594519,0.768529253,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/08/2013,2013,Kenya,29.89169888,296.5018286,0.167146959,-0.001301539,0.325100129,-0.003416387,-0.001725136,0.942792731,0.672426567,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/08/2013,2013,Uganda,127.382133,294.6139218,0.321093698,-0.003561022,0.566528919,0.303699718,0.010356456,-0.061507268,0.655744494,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/08/2013,2013,Ethiopia,135.4413149,295.0167954,0.278337331,-0.00201461,0.469242963,-0.092756386,0.417605441,0.856296803,0.470954743,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/09/2013,2013,Kenya,29.92005786,297.921346,0.153233915,-0.001257864,0.313265067,1.578568971,0.513072464,0.650562204,0.672369477,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/09/2013,2013,Somalia,16.02133706,300.9043961,0.065957319,-0.000270098,0.214697031,0.568969046,0.411264134,0.959417323,0.788197333,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/09/2013,2013,Ethiopia,86.86650583,296.3453596,0.256345177,-0.002058051,0.47683986,-0.554023717,0.221365331,0.309005499,0.298670971,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/09/2013,2013,Uganda,139.0299633,295.1769129,0.317355585,-0.003872105,0.579744662,1.130435177,0.562039056,-0.217571801,0.642861081,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/10/2013,2013,Kenya,40.26169241,298.6995503,0.151220966,-0.0013385,0.314768404,-0.587904709,-0.262016318,-0.596321935,0.582738866,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/10/2013,2013,Somalia,76.32050641,298.9115716,0.153426985,-0.00176843,0.263678688,0.658926086,0.599024282,0.13848691,1.007035171,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/10/2013,2013,Ethiopia,96.36627641,295.1628545,0.278817895,-0.00257727,0.492976013,0.610010976,0.246183796,0.252660788,0.597949158,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
01/10/2013,2013,Uganda,150.0796436,295.3419532,0.320123297,-0.003893619,0.584502576,0.363764303,0.691201985,0.040427836,0.396048074,-0.4,-0.4,-0.3,-0.3,-0.4,-0.4,-0.4,-0.3,-0.3,-0.2,-0.2,-0.3
